dpm_modis_AOI-01_P1/P99_MAE_DPM,dpm,modis,AOI-01,2025,P1/P99,MAE_DPM,0.3867879901106142,0.386788,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P1/P99_total_clip_ratio,dpm,modis,AOI-01,2025,P1/P99,total_clip_ratio,0.0200872476412701,0.0200872476412701,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P2/P98_RMSE_DPM,dpm,modis,AOI-01,2025,P2/P98,RMSE_DPM,0.4695057361035206,0.469506,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P2/P98_MAE_DPM,dpm,modis,AOI-01,2025,P2/P98,MAE_DPM,0.4099878907156022,0.409988,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P2/P98_total_clip_ratio,dpm,modis,AOI-01,2025,P2/P98,total_clip_ratio,0.0400730445368773,0.0400730445368773,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P5/P95_RMSE_DPM,dpm,modis,AOI-01,2025,P5/P95,RMSE_DPM,0.5196586049614714,0.519659,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P5/P95_MAE_DPM,dpm,modis,AOI-01,2025,P5/P95,MAE_DPM,0.4404660736970796,0.440466,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P5/P95_total_clip_ratio,dpm,modis,AOI-01,2025,P5/P95,total_clip_ratio,0.1000304352236989,0.1000304352236989,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P10/P90_RMSE_DPM,dpm,modis,AOI-01,2025,P10/P90,RMSE_DPM,0.5625244923785696,0.562524,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P10/P90_MAE_DPM,dpm,modis,AOI-01,2025,P10/P90,MAE_DPM,0.4612208813726504,0.461221,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-01_P10/P90_total_clip_ratio,dpm,modis,AOI-01,2025,P10/P90,total_clip_ratio,0.2000608704473978,0.2000608704473978,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=modis; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P1/P99_RMSE_DPM,dpm,sentinel2,AOI-01,2025,P1/P99,RMSE_DPM,0.4513743049259327,0.451374,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P1/P99_MAE_DPM,dpm,sentinel2,AOI-01,2025,P1/P99,MAE_DPM,0.4124638233320331,0.412464,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P1/P99_total_clip_ratio,dpm,sentinel2,AOI-01,2025,P1/P99,total_clip_ratio,0.0200937709310113,0.0200937709310113,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P2/P98_RMSE_DPM,dpm,sentinel2,AOI-01,2025,P2/P98,RMSE_DPM,0.4809630804108164,0.480963,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P2/P98_MAE_DPM,dpm,sentinel2,AOI-01,2025,P2/P98,MAE_DPM,0.4293250975641344,0.429325,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P2/P98_total_clip_ratio,dpm,sentinel2,AOI-01,2025,P2/P98,total_clip_ratio,0.0400844968828893,0.0400844968828893,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P5/P95_RMSE_DPM,dpm,sentinel2,AOI-01,2025,P5/P95,RMSE_DPM,0.5329000283761709,0.532900,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P5/P95_MAE_DPM,dpm,sentinel2,AOI-01,2025,P5/P95,MAE_DPM,0.457422691623731,0.457423,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P5/P95_total_clip_ratio,dpm,sentinel2,AOI-01,2025,P5/P95,total_clip_ratio,0.1000566747385233,0.1000566747385233,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P10/P90_RMSE_DPM,dpm,sentinel2,AOI-01,2025,P10/P90,RMSE_DPM,0.5795660354362265,0.579566,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P10/P90_MAE_DPM,dpm,sentinel2,AOI-01,2025,P10/P90,MAE_DPM,0.4819250311180952,0.481925,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-01_P10/P90_total_clip_ratio,dpm,sentinel2,AOI-01,2025,P10/P90,total_clip_ratio,0.2000103044979133,0.2000103044979133,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-01; sensor=sentinel2; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P1/P99_RMSE_DPM,dpm,landsat,AOI-02,2025,P1/P99,RMSE_DPM,0.2026885441476797,0.202689,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P1/P99_MAE_DPM,dpm,landsat,AOI-02,2025,P1/P99,MAE_DPM,0.1801388346835951,0.180139,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P1/P99_total_clip_ratio,dpm,landsat,AOI-02,2025,P1/P99,total_clip_ratio,0.0207492795389049,0.0207492795389049,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P2/P98_RMSE_DPM,dpm,landsat,AOI-02,2025,P2/P98,RMSE_DPM,0.216160239870315,0.216160,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P2/P98_MAE_DPM,dpm,landsat,AOI-02,2025,P2/P98,MAE_DPM,0.1921279178370149,0.192128,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P2/P98_total_clip_ratio,dpm,landsat,AOI-02,2025,P2/P98,total_clip_ratio,0.0403458213256484,0.0403458213256484,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P5/P95_RMSE_DPM,dpm,landsat,AOI-02,2025,P5/P95,RMSE_DPM,0.2345017703810571,0.234502,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P5/P95_MAE_DPM,dpm,landsat,AOI-02,2025,P5/P95,MAE_DPM,0.2078898619213345,0.207890,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P5/P95_total_clip_ratio,dpm,landsat,AOI-02,2025,P5/P95,total_clip_ratio,0.1002881844380403,0.1002881844380403,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P10/P90_RMSE_DPM,dpm,landsat,AOI-02,2025,P10/P90,RMSE_DPM,0.2484751710375673,0.248475,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P10/P90_MAE_DPM,dpm,landsat,AOI-02,2025,P10/P90,MAE_DPM,0.2187540241539675,0.218754,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_landsat_AOI-02_P10/P90_total_clip_ratio,dpm,landsat,AOI-02,2025,P10/P90,total_clip_ratio,0.2005763688760806,0.2005763688760806,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=landsat; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P1/P99_RMSE_DPM,dpm,modis,AOI-02,2025,P1/P99,RMSE_DPM,0.1841326036129534,0.184133,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P1/P99_MAE_DPM,dpm,modis,AOI-02,2025,P1/P99,MAE_DPM,0.1630891464498561,0.163089,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P1/P99_total_clip_ratio,dpm,modis,AOI-02,2025,P1/P99,total_clip_ratio,0.0200913242009132,0.0200913242009132,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P2/P98_RMSE_DPM,dpm,modis,AOI-02,2025,P2/P98,RMSE_DPM,0.1667894190096023,0.166789,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P2/P98_MAE_DPM,dpm,modis,AOI-02,2025,P2/P98,MAE_DPM,0.1388802591892098,0.138880,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P2/P98_total_clip_ratio,dpm,modis,AOI-02,2025,P2/P98,total_clip_ratio,0.0401826484018264,0.0401826484018264,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P2/P98,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P5/P95_RMSE_DPM,dpm,modis,AOI-02,2025,P5/P95,RMSE_DPM,0.1932973641614747,0.193297,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P5/P95_MAE_DPM,dpm,modis,AOI-02,2025,P5/P95,MAE_DPM,0.1602845972654006,0.160285,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P5/P95_total_clip_ratio,dpm,modis,AOI-02,2025,P5/P95,total_clip_ratio,0.1004566210045662,0.1004566210045662,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P5/P95,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P10/P90_RMSE_DPM,dpm,modis,AOI-02,2025,P10/P90,RMSE_DPM,0.2340674493758026,0.234067,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P10/P90_MAE_DPM,dpm,modis,AOI-02,2025,P10/P90,MAE_DPM,0.198628174405281,0.198628,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_modis_AOI-02_P10/P90_total_clip_ratio,dpm,modis,AOI-02,2025,P10/P90,total_clip_ratio,0.2,0.2,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=modis; endpoint=P10/P90,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-02_P1/P99_RMSE_DPM,dpm,sentinel2,AOI-02,2025,P1/P99,RMSE_DPM,0.1802534236470111,0.180253,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=sentinel2; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
dpm_sentinel2_AOI-02_P1/P99_MAE_DPM,dpm,sentinel2,AOI-02,2025,P1/P99,MAE_DPM,0.1557662292773983,0.155766,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/dpm/dpm_endpoint_sensitivity.csv,AOI=AOI-02; sensor=sentinel2; endpoint=P1/P99,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
